Date,Close,Open,High,Low,Volume,Change %
9-Feb-21,"47,765.00","45,210.00","48,885.00","45,175.00",11.11K,6.73%
8-Feb-21,"44,755.00","39,025.00","45,500.00","38,305.00",14.37K,14.18%
7-Feb-21,"39,197.50","37,875.00","39,457.50","37,875.00",-,3.11%
5-Feb-21,"38,015.00","37,700.00","38,755.00","36,895.00",4.77K,0.26%
4-Feb-21,"37,915.00","37,660.00","39,200.00","36,435.00",6.04K,1.40%
3-Feb-21,"37,390.00","36,015.00","37,790.00","35,740.00",4.81K,3.37%
2-Feb-21,"36,170.00","33,680.00","36,370.00","33,605.00",5.83K,6.38%
1-Feb-21,"34,000.00","33,315.00","35,005.00","32,530.00",6.29K,1.97%
31-Jan-21,"33,342.50","34,232.50","34,330.00","33,060.00",-,-10.47%
29-Jan-21,"37,242.30","33,515.00","38,755.00","32,000.00",-,14.07%
28-Jan-21,"32,650.00","30,640.00","33,355.00","29,860.00",7.27K,3.73%
27-Jan-21,"31,475.00","32,655.00","32,925.00","29,075.00",13.65K,-1.49%
26-Jan-21,"31,950.00","32,665.00","32,845.00","30,800.00",8.49K,-4.46%
25-Jan-21,"33,440.00","32,300.00","34,930.00","32,035.00",8.77K,2.33%
24-Jan-21,"32,680.00","33,617.50","33,617.50","32,420.00",-,-2.68%
22-Jan-21,"33,580.00","30,825.00","33,860.00","28,900.00",12.90K,5.20%
21-Jan-21,"31,920.00","35,200.00","35,740.00","30,930.00",13.37K,-8.89%
20-Jan-21,"35,035.00","36,700.00","36,845.00","33,435.00",9.62K,-4.26%
19-Jan-21,"36,595.00","36,250.00","38,155.00","34,890.00",14.76K,-0.49%
18-Jan-21,"36,775.00","35,915.00","37,637.50","34,875.00",-,2.39%
17-Jan-21,"35,915.00","36,425.00","36,565.00","35,765.00",-,0.81%
15-Jan-21,"35,625.00","39,205.00","39,980.00","34,555.00",14.05K,-10.05%
14-Jan-21,"39,605.00","37,500.00","40,365.00","36,915.00",10.51K,8.88%
13-Jan-21,"36,375.00","34,055.00","37,580.00","32,610.00",9.79K,5.43%
12-Jan-21,"34,500.00","34,840.00","37,050.00","32,780.00",14.58K,2.13%
11-Jan-21,"33,780.00","38,925.00","39,165.00","31,105.00",22.21K,-12.60%
10-Jan-21,"38,650.00","40,350.00","40,350.00","38,422.50",-,-2.20%
8-Jan-21,"39,520.00","40,275.00","42,730.00","37,000.00",15.38K,-0.26%
7-Jan-21,"39,625.00","36,445.00","41,000.00","36,445.00",16.83K,8.37%
6-Jan-21,"36,565.00","34,655.00","37,035.00","33,780.00",19.47K,5.94%
5-Jan-21,"34,515.00","31,655.00","34,680.00","30,250.00",8.15K,9.40%
4-Jan-21,"31,550.00","33,405.00","34,170.00","28,440.00",15.00K,-5.72%
3-Jan-21,"33,465.00","29,197.50","34,095.00","29,197.50",-,14.53%
1-Jan-21,"29,220.00","29,220.00","29,220.00","29,220.00",-,-0.56%
31-Dec-20,"29,385.00","29,075.00","29,700.00","28,230.00",5.53K,0.79%
30-Dec-20,"29,155.00","27,315.00","29,370.00","27,235.00",13.79K,7.15%
29-Dec-20,"27,210.00","26,955.00","27,450.00","26,080.00",7.63K,0.37%
28-Dec-20,"27,110.00","26,650.00","27,900.00","26,535.00",17.47K,1.63%
27-Dec-20,"26,675.00","23,650.00","27,122.50","23,650.00",-,14.99%
24-Dec-20,"23,196.70","23,250.00","23,475.00","22,715.00",0.98K,-1.33%
23-Dec-20,"23,510.00","23,495.00","24,175.00","22,800.00",6.88K,0.28%
22-Dec-20,"23,445.00","23,260.00","23,645.00","22,430.00",11.08K,2.47%
21-Dec-20,"22,880.00","23,605.00","24,210.00","21,950.00",12.96K,-2.77%
20-Dec-20,"23,532.50","23,297.50","23,667.50","22,915.00",-,2.94%
18-Dec-20,"22,860.00","23,050.00","23,415.00","22,435.00",7.11K,-0.04%
17-Dec-20,"22,870.00","21,460.00","23,915.00","21,320.00",16.83K,9.27%
16-Dec-20,"20,930.00","19,505.00","21,430.00","19,340.00",12.92K,7.00%
15-Dec-20,"19,560.00","19,340.00","19,675.00","19,120.00",5.82K,1.50%
14-Dec-20,"19,270.00","19,155.00","19,430.00","19,080.00",6.12K,0.10%
13-Dec-20,"19,250.00","18,285.00","19,335.00","18,135.00",-,6.83%
11-Dec-20,"18,020.00","18,415.00","18,460.00","17,575.00",6.06K,-2.28%
10-Dec-20,"18,440.00","18,630.00","18,750.00","17,940.00",6.95K,0.11%
9-Dec-20,"18,420.00","18,685.00","18,685.00","17,705.00",6.75K,-2.15%
8-Dec-20,"18,825.00","19,215.00","19,475.00","18,695.00",7.33K,-1.80%
7-Dec-20,"19,170.00","19,205.00","19,615.00","19,020.00",5.21K,-1.94%
6-Dec-20,"19,550.00","19,052.50","19,607.50","18,910.00",-,2.36%
4-Dec-20,"19,100.00","19,680.00","19,750.00","18,830.00",7.57K,-2.38%
3-Dec-20,"19,565.00","19,340.00","19,880.00","19,070.00",7.20K,1.40%
2-Dec-20,"19,295.00","19,155.00","19,585.00","18,560.00",7.99K,0.10%
1-Dec-20,"19,275.00","19,800.00","20,360.00","18,300.00",13.56K,-2.31%
30-Nov-20,"19,730.00","18,275.00","20,260.00","18,275.00",12.03K,7.11%
29-Nov-20,"18,420.00","18,430.00","18,477.50","18,350.00",-,10.78%
27-Nov-20,"16,627.50","18,865.00","18,935.00","16,230.00",7.86K,-2.99%
26-Nov-20,"17,140.00","18,745.00","18,937.50","16,230.00",-,-9.38%
25-Nov-20,"18,915.00","19,135.00","19,605.00","18,640.00",12.22K,-1.02%
24-Nov-20,"19,110.00","18,455.00","19,515.00","18,075.00",14.15K,3.80%
23-Nov-20,"18,410.00","18,625.00","18,850.00","18,040.00",12.52K,-0.41%
22-Nov-20,"18,485.00","18,625.00","18,750.00","18,450.00",-,-1.07%
20-Nov-20,"18,685.00","17,910.00","18,880.00","17,740.00",9.87K,3.26%
19-Nov-20,"18,095.00","17,905.00","18,260.00","17,375.00",6.74K,2.32%
18-Nov-20,"17,685.00","17,675.00","18,540.00","17,235.00",12.93K,-0.25%
17-Nov-20,"17,730.00","16,795.00","17,930.00","16,620.00",9.41K,4.94%
16-Nov-20,"16,895.00","16,035.00","16,935.00","15,915.00",5.40K,5.41%
15-Nov-20,"16,027.50","16,405.00","16,405.00","16,005.00",-,-1.49%
13-Nov-20,"16,270.00","16,350.00","16,585.00","16,025.00",4.06K,0.18%
12-Nov-20,"16,240.00","16,000.00","16,300.00","15,520.00",6.41K,2.75%
11-Nov-20,"15,805.00","15,450.00","16,090.00","15,350.00",6.20K,2.93%
10-Nov-20,"15,355.00","15,435.00","15,595.00","15,130.00",5.97K,-0.61%
9-Nov-20,"15,450.00","15,665.00","16,005.00","14,880.00",12.35K,-1.28%
8-Nov-20,"15,650.00","15,647.50","15,720.00","15,512.50",-,0.13%
6-Nov-20,"15,630.00","15,685.00","16,155.00","15,350.00",8.14K,2.42%
5-Nov-20,"15,260.00","14,165.00","15,505.00","14,165.00",7.46K,7.46%
4-Nov-20,"14,200.00","13,925.00","14,420.00","13,635.00",9.53K,2.56%
3-Nov-20,"13,845.00","13,730.00","13,950.00","13,390.00",3.73K,0.40%
2-Nov-20,"13,790.00","13,955.00","14,065.00","13,370.00",5.04K,-1.25%
1-Nov-20,"13,965.00","13,905.00","13,990.00","13,747.50",-,3.61%
30-Oct-20,"13,478.60","13,530.00","13,660.00","13,150.00",0.63K,-0.20%
29-Oct-20,"13,505.00","13,200.00","13,665.00","12,995.00",6.88K,2.50%
28-Oct-20,"13,175.00","13,680.00","13,870.00","12,885.00",10.75K,-3.73%
27-Oct-20,"13,685.00","13,050.00","13,780.00","13,025.00",9.03K,4.91%
26-Oct-20,"13,045.00","13,100.00","13,300.00","12,805.00",6.03K,-1.25%
25-Oct-20,"13,210.00","13,307.50","13,362.50","13,145.00",-,1.85%
23-Oct-20,"12,970.00","13,220.00","13,260.00","12,775.00",3.79K,-1.41%
22-Oct-20,"13,155.00","12,965.00","13,285.00","12,725.00",7.37K,3.14%
21-Oct-20,"12,755.00","11,995.00","13,005.00","11,960.00",10.22K,6.56%
20-Oct-20,"11,970.00","11,795.00","12,110.00","11,740.00",4.06K,1.83%
19-Oct-20,"11,755.00","11,505.00","11,910.00","11,470.00",6.88K,1.64%
18-Oct-20,"11,565.00","11,480.00","11,585.00","11,480.00",-,1.80%
16-Oct-20,"11,360.00","11,610.00","11,610.00","11,225.00",5.37K,-2.03%
15-Oct-20,"11,595.00","11,440.00","11,695.00","11,315.00",3.42K,1.62%
14-Oct-20,"11,410.00","11,500.00","11,630.00","11,340.00",3.47K,-0.26%
13-Oct-20,"11,440.00","11,760.00","11,805.00","11,355.00",4.17K,-1.63%
12-Oct-20,"11,630.00","11,360.00","11,700.00","11,280.00",6.34K,1.35%
11-Oct-20,"11,475.00","11,112.50","11,502.50","11,112.50",-,3.29%
9-Oct-20,"11,110.00","10,950.00","11,205.00","10,910.00",3.47K,1.41%
8-Oct-20,"10,955.00","10,735.00","11,065.00","10,580.00",5.07K,2.19%
7-Oct-20,"10,720.00","10,600.00","10,760.00","10,595.00",2.26K,0.85%
6-Oct-20,"10,630.00","10,815.00","10,890.00","10,565.00",4.09K,-1.71%
5-Oct-20,"10,815.00","10,700.00","10,865.00","10,670.00",4.46K,0.86%
4-Oct-20,"10,722.50","10,712.50","10,745.00","10,600.00",-,1.64%
2-Oct-20,"10,550.00","10,615.00","10,705.00","10,410.00",5.87K,-0.89%
1-Oct-20,"10,645.00","10,835.00","11,060.00","10,430.00",11.71K,-1.16%
30-Sep-20,"10,770.00","10,850.00","10,940.00","10,725.00",5.67K,-0.42%
29-Sep-20,"10,815.00","10,970.00","10,990.00","10,680.00",4.76K,-1.32%
28-Sep-20,"10,960.00","10,800.00","11,080.00","10,795.00",4.10K,0.78%
27-Sep-20,"10,875.00","10,747.50","10,887.50","10,747.50",-,2.53%
25-Sep-20,"10,606.80","10,630.00","10,805.00","10,560.00",1.06K,-0.59%
24-Sep-20,"10,670.00","10,240.00","10,750.00","10,190.00",8.99K,3.79%
23-Sep-20,"10,280.00","10,545.00","10,550.00","10,140.00",7.72K,-2.05%
22-Sep-20,"10,495.00","10,485.00","10,525.00","10,350.00",4.08K,0.10%
21-Sep-20,"10,485.00","10,885.00","11,005.00","10,265.00",12.88K,-4.03%
20-Sep-20,"10,925.00","10,875.00","10,947.50","10,840.00",-,0.41%
18-Sep-20,"10,880.00","10,975.00","11,075.00","10,815.00",4.50K,-0.64%
17-Sep-20,"10,950.00","11,045.00","11,075.00","10,755.00",7.18K,-0.59%
16-Sep-20,"11,015.00","10,890.00","11,150.00","10,690.00",7.06K,1.85%
15-Sep-20,"10,815.00","10,750.00","10,975.00","10,645.00",4.05K,1.03%
14-Sep-20,"10,705.00","10,315.00","10,805.00","10,270.00",6.53K,3.43%
13-Sep-20,"10,350.00","10,395.00","10,405.00","10,292.50",-,0.10%
11-Sep-20,"10,340.00","10,370.00","10,420.00","10,215.00",4.82K,0.24%
10-Sep-20,"10,315.00","10,285.00","10,565.00","10,215.00",7.86K,-0.05%
9-Sep-20,"10,320.00","10,060.00","10,385.00","9,850.00",5.22K,3.05%
8-Sep-20,"10,015.00","10,425.00","10,475.00","9,890.00",14.55K,-3.79%
7-Sep-20,"10,410.00","10,275.00","10,460.00","9,895.00",-,1.26%
6-Sep-20,"10,280.00","10,597.50","10,597.50","10,212.50",-,-3.20%
4-Sep-20,"10,620.00","10,780.00","10,785.00","9,905.00",15.67K,-0.93%
3-Sep-20,"10,720.00","11,440.00","11,530.00","10,460.00",15.41K,-6.46%
2-Sep-20,"11,460.00","12,135.00","12,175.00","11,165.00",17.21K,-5.09%
1-Sep-20,"12,075.00","11,755.00","12,200.00","11,625.00",8.92K,2.03%
31-Aug-20,"11,835.00","11,735.00","11,915.00","11,705.00",4.87K,-0.29%
30-Aug-20,"11,870.00","11,792.50","11,877.50","11,657.50",-,3.68%
28-Aug-20,"11,449.10","11,335.00","11,525.00","11,280.00",1.66K,1.59%
27-Aug-20,"11,270.00","11,495.00","11,610.00","11,125.00",9.01K,-1.83%
26-Aug-20,"11,480.00","11,300.00","11,570.00","11,260.00",6.64K,1.50%
25-Aug-20,"11,310.00","11,765.00","11,810.00","11,115.00",12.76K,-3.91%
24-Aug-20,"11,770.00","11,695.00","11,865.00","11,595.00",7.42K,-0.38%
23-Aug-20,"11,815.00","11,955.00","11,960.00","11,810.00",-,1.03%
21-Aug-20,"11,695.00","12,125.00","12,125.00","11,600.00",9.66K,-1.68%
20-Aug-20,"11,895.00","11,740.00","11,950.00","11,710.00",4.86K,1.75%
19-Aug-20,"11,690.00","12,100.00","12,150.00","11,580.00",10.16K,-2.87%
18-Aug-20,"12,035.00","12,470.00","12,555.00","11,850.00",10.62K,-3.60%
17-Aug-20,"12,485.00","11,950.00","12,635.00","11,905.00",8.88K,3.40%
16-Aug-20,"12,075.00","11,900.00","12,082.50","11,900.00",-,1.17%
14-Aug-20,"11,935.00","11,765.00","12,000.00","11,740.00",9.98K,2.98%
13-Aug-20,"11,590.00","11,600.00","11,760.00","11,340.00",5.06K,-0.64%
12-Aug-20,"11,665.00","11,340.00","11,745.00","11,220.00",6.07K,2.01%
11-Aug-20,"11,435.00","12,005.00","12,090.00","11,190.00",10.29K,-4.83%
10-Aug-20,"12,015.00","11,800.00","12,220.00","11,645.00",9.86K,1.99%
9-Aug-20,"11,780.00","11,727.50","11,817.50","11,727.50",-,1.77%
7-Aug-20,"11,575.00","11,990.00","12,085.00","11,395.00",10.01K,-3.86%
6-Aug-20,"12,040.00","11,930.00","12,085.00","11,705.00",4.90K,1.60%
5-Aug-20,"11,850.00","11,385.00","11,975.00","11,190.00",11.37K,4.22%
4-Aug-20,"11,370.00","11,560.00","11,600.00","11,125.00",6.92K,-2.15%
3-Aug-20,"11,620.00","11,350.00","11,720.00","11,180.00",5.33K,2.74%
2-Aug-20,"11,310.00","11,512.50","11,680.00","11,277.50",-,0.91%
31-Jul-20,"11,207.50","11,155.00","11,245.00","10,985.00",1.46K,0.56%
30-Jul-20,"11,145.00","11,350.00","11,405.00","10,835.00",7.34K,-0.85%
29-Jul-20,"11,240.00","11,060.00","11,350.00","10,890.00",9.08K,1.86%
28-Jul-20,"11,035.00","11,080.00","11,540.00","10,635.00",15.29K,1.28%
27-Jul-20,"10,895.00","9,925.00","11,055.00","9,925.00",16.16K,8.22%
26-Jul-20,"10,067.50","9,717.50","10,080.00","9,717.50",-,4.71%
24-Jul-20,"9,615.00","9,665.00","9,665.00","9,505.00",3.11K,-0.36%
23-Jul-20,"9,650.00","9,425.00","9,735.00","9,425.00",6.65K,2.39%
22-Jul-20,"9,425.00","9,415.00","9,435.00","9,295.00",3.12K,0.32%
21-Jul-20,"9,395.00","9,205.00","9,480.00","9,175.00",5.41K,2.23%
20-Jul-20,"9,190.00","9,200.00","9,280.00","9,155.00",2.43K,-0.84%
19-Jul-20,"9,267.50","9,165.00","9,280.00","9,165.00",-,0.79%
17-Jul-20,"9,195.00","9,130.00","9,220.00","9,095.00",1.67K,0.55%
16-Jul-20,"9,145.00","9,240.00","9,265.00","9,040.00",3.34K,-0.49%
15-Jul-20,"9,190.00","9,295.00","9,320.00","9,165.00",2.33K,-1.29%
14-Jul-20,"9,310.00","9,275.00","9,320.00","9,135.00",2.87K,0.43%
13-Jul-20,"9,270.00","9,290.00","9,410.00","9,240.00",2.84K,-0.78%
12-Jul-20,"9,342.50","9,270.00","9,377.50","9,270.00",-,0.73%
10-Jul-20,"9,275.00","9,275.00","9,285.00","9,145.00",2.30K,0.22%
9-Jul-20,"9,255.00","9,505.00","9,545.00","9,190.00",5.93K,-2.68%
8-Jul-20,"9,510.00","9,310.00","9,570.00","9,285.00",5.16K,2.37%
7-Jul-20,"9,290.00","9,350.00","9,455.00","9,250.00",2.98K,-0.69%
6-Jul-20,"9,355.00","9,100.00","9,435.00","9,060.00",6.89K,2.69%
5-Jul-20,"9,110.00","9,130.00","9,145.00","9,057.50",-,-0.16%
3-Jul-20,"9,125.00","9,120.00","9,167.50","9,077.50",-,0.72%
2-Jul-20,"9,060.00","9,280.00","9,335.00","8,950.00",6.56K,-2.84%
1-Jul-20,"9,325.00","9,200.00","9,390.00","9,140.00",4.79K,1.52%
30-Jun-20,"9,185.00","9,255.00","9,295.00","9,100.00",2.86K,-0.16%
29-Jun-20,"9,200.00","9,175.00","9,240.00","9,050.00",2.74K,0.44%
28-Jun-20,"9,160.00","9,237.50","9,237.50","9,122.50",-,0.83%
26-Jun-20,"9,084.20","9,285.00","9,300.00","9,055.00",1.01K,-2.11%
25-Jun-20,"9,280.00","9,245.00","9,315.00","8,985.00",5.01K,-0.05%
24-Jun-20,"9,285.00","9,665.00","9,685.00","9,180.00",8.26K,-3.88%
23-Jun-20,"9,660.00","9,725.00","9,755.00","9,600.00",3.81K,0.78%
22-Jun-20,"9,585.00","9,350.00","9,700.00","9,280.00",5.06K,2.27%
21-Jun-20,"9,372.50","9,325.00","9,455.00","9,325.00",-,0.62%
19-Jun-20,"9,315.00","9,385.00","9,465.00","9,245.00",3.48K,-1.01%
18-Jun-20,"9,410.00","9,425.00","9,515.00","9,320.00",2.14K,0.91%
17-Jun-20,"9,325.00","9,540.00","9,600.00","9,255.00",3.21K,-2.15%
16-Jun-20,"9,530.00","9,475.00","9,630.00","9,415.00",3.44K,0.95%
15-Jun-20,"9,440.00","9,370.00","9,525.00","8,930.00",5.85K,0.85%
14-Jun-20,"9,360.00","9,477.50","9,477.50","9,270.00",-,-1.11%
12-Jun-20,"9,465.00","9,380.00","9,610.00","9,265.00",3.85K,1.77%
11-Jun-20,"9,300.00","9,945.00","10,060.00","9,090.00",10.87K,-6.39%
10-Jun-20,"9,935.00","9,905.00","10,130.00","9,720.00",7.01K,1.33%
9-Jun-20,"9,805.00","9,630.00","9,985.00","9,620.00",4.29K,0.26%
8-Jun-20,"9,780.00","9,810.00","9,900.00","9,720.00",3.76K,-0.53%
7-Jun-20,"9,832.50","9,725.00","9,870.00","9,725.00",-,0.33%
5-Jun-20,"9,800.00","9,865.00","9,950.00","9,675.00",4.51K,-0.96%
4-Jun-20,"9,895.00","9,665.00","9,985.00","9,535.00",4.33K,2.49%
3-Jun-20,"9,655.00","9,580.00","9,730.00","9,465.00",3.18K,0.78%
2-Jun-20,"9,580.00","9,745.00","10,565.00","9,335.00",14.05K,-0.73%
1-Jun-20,"9,650.00","9,530.00","9,775.00","9,465.00",3.66K,1.21%
31-May-20,"9,535.00","9,532.50","9,595.00","9,470.00",-,0.97%
29-May-20,"9,443.40","9,460.00","9,610.00","9,350.00",-,-0.07%
28-May-20,"9,450.00","9,095.00","9,555.00","9,055.00",6.14K,3.05%
27-May-20,"9,170.00","8,850.00","9,265.00","8,810.00",5.65K,4.38%
26-May-20,"8,785.00","9,050.00","9,065.00","8,630.00",8.29K,-2.17%
25-May-20,"8,980.00","8,777.50","9,015.00","8,695.00",-,2.31%
24-May-20,"8,777.50","9,090.00","9,202.50","8,775.00",-,-4.33%
22-May-20,"9,175.00","9,185.00","9,285.00","8,945.00",4.56K,1.10%
21-May-20,"9,075.00","9,585.00","9,610.00","8,815.00",8.80K,-5.17%
20-May-20,"9,570.00","9,755.00","9,895.00","9,330.00",6.28K,-1.14%
19-May-20,"9,680.00","9,745.00","9,955.00","9,505.00",6.70K,-0.67%
18-May-20,"9,745.00","9,795.00","10,035.00","9,515.00",7.69K,0.15%
17-May-20,"9,730.00","9,377.50","9,837.50","9,377.50",-,3.57%
15-May-20,"9,395.00","9,855.00","9,930.00","9,170.00",7.86K,-3.39%
14-May-20,"9,725.00","9,400.00","10,070.00","9,355.00",8.87K,4.91%
13-May-20,"9,270.00","8,845.00","9,430.00","8,830.00",5.00K,4.51%
12-May-20,"8,870.00","8,680.00","9,050.00","8,560.00",6.91K,0.85%
11-May-20,"8,795.00","8,820.00","9,275.00","8,220.00",19.23K,0.00%
10-May-20,"8,795.00","10,100.00","10,100.00","8,645.00",-,-12.31%
8-May-20,"10,030.00","10,010.00","10,220.00","9,820.00",6.75K,0.20%
7-May-20,"10,010.00","9,370.00","10,115.00","9,105.00",12.11K,7.17%
6-May-20,"9,340.00","9,035.00","9,515.00","8,980.00",6.33K,3.95%
5-May-20,"8,985.00","9,055.00","9,225.00","8,835.00",4.68K,0.56%
4-May-20,"8,935.00","8,965.00","9,060.00","8,600.00",3.99K,-0.67%
3-May-20,"8,995.00","8,852.50","9,065.00","8,852.50",-,1.75%
1-May-20,"8,840.00","8,850.00","9,145.00","8,655.00",5.13K,-1.01%
30-Apr-20,"8,930.00","8,940.00","9,560.00","8,480.00",10.52K,1.19%
29-Apr-20,"8,825.00","7,800.00","9,065.00","7,780.00",9.73K,13.43%
28-Apr-20,"7,780.00","7,845.00","7,875.00","7,735.00",1.76K,0.00%
27-Apr-20,"7,780.00","7,665.00","7,905.00","7,645.00",2.87K,0.00%
26-Apr-20,"7,780.00","7,682.50","7,780.00","7,640.00",-,4.28%
24-Apr-20,"7,460.90","7,610.00","7,620.00","7,400.00",1.12K,-1.05%
23-Apr-20,"7,540.00","7,115.00","7,805.00","7,045.00",8.04K,5.97%
22-Apr-20,"7,115.00","6,920.00","7,195.00","6,830.00",3.50K,3.27%
21-Apr-20,"6,890.00","6,875.00","6,960.00","6,780.00",2.88K,1.40%
20-Apr-20,"6,795.00","7,200.00","7,255.00","6,765.00",4.30K,-5.89%
19-Apr-20,"7,220.00","7,270.00","7,270.00","7,195.00",-,1.98%
17-Apr-20,"7,080.00","7,105.00","7,235.00","7,010.00",1.86K,-0.35%
16-Apr-20,"7,105.00","6,735.00","7,205.00","6,465.00",6.36K,5.42%
15-Apr-20,"6,740.00","6,895.00","6,950.00","6,685.00",2.14K,-3.02%
14-Apr-20,"6,950.00","6,855.00","7,010.00","6,785.00",2.23K,2.06%
13-Apr-20,"6,810.00","7,160.00","7,160.00","6,555.00",5.40K,-1.41%
12-Apr-20,"6,907.50","7,242.50","7,355.00","6,890.00",-,-5.25%
9-Apr-20,"7,290.00","7,335.00","7,415.00","7,090.00",2.79K,-0.61%
8-Apr-20,"7,335.00","7,195.00","7,475.00","7,160.00",3.07K,0.07%
7-Apr-20,"7,330.00","7,350.00","7,515.00","7,105.00",7.75K,0.00%
6-Apr-20,"7,330.00","6,820.00","7,375.00","6,785.00",10.94K,7.79%
5-Apr-20,"6,800.00","6,750.00","6,982.50","6,725.00",-,0.00%
3-Apr-20,"6,800.00","6,890.00","7,100.00","6,625.00",3.94K,-0.95%
2-Apr-20,"6,865.00","6,400.00","7,345.00","6,380.00",9.59K,10.55%
1-Apr-20,"6,210.00","6,455.00","6,465.00","6,155.00",2.66K,-4.09%
31-Mar-20,"6,475.00","6,505.00","6,660.00","6,340.00",2.31K,1.49%
30-Mar-20,"6,380.00","6,045.00","6,535.00","5,835.00",4.34K,8.83%
29-Mar-20,"5,862.50","6,925.00","6,925.00","5,857.50",-,-11.82%
27-Mar-20,"6,648.40","6,755.00","6,855.00","6,570.00",0.46K,-0.40%
26-Mar-20,"6,675.00","6,600.00","6,805.00","6,520.00",3.50K,0.68%
25-Mar-20,"6,630.00","6,740.00","6,995.00","6,465.00",5.18K,-1.41%
24-Mar-20,"6,725.00","6,450.00","6,885.00","6,395.00",7.84K,6.75%
23-Mar-20,"6,300.00","6,060.00","6,650.00","5,685.00",8.33K,7.51%
22-Mar-20,"5,860.00","6,412.50","6,477.50","5,775.00",-,-5.64%
20-Mar-20,"6,210.00","6,275.00","6,950.00","5,665.00",6.79K,-0.48%
19-Mar-20,"6,240.00","5,380.00","6,410.00","5,275.00",8.96K,16.85%
18-Mar-20,"5,340.00","5,440.00","5,475.00","4,990.00",8.75K,-0.74%
17-Mar-20,"5,380.00","4,975.00","5,525.00","4,835.00",6.88K,9.13%
16-Mar-20,"4,930.00","5,850.00","5,850.00","4,390.00",14.88K,-7.50%
15-Mar-20,"5,330.00","5,252.50","5,847.50","5,215.00",-,0.00%
13-Mar-20,"5,330.00","5,775.00","5,935.00","4,210.00",15.53K,-11.31%
12-Mar-20,"6,010.00","7,840.00","8,000.00","5,595.00",16.03K,-23.49%
11-Mar-20,"7,855.00","7,990.00","8,025.00","7,610.00",3.91K,-1.75%
10-Mar-20,"7,995.00","7,835.00","8,175.00","7,755.00",5.07K,1.85%
9-Mar-20,"7,850.00","8,265.00","8,280.00","7,640.00",9.51K,-2.39%
8-Mar-20,"8,042.50","9,267.50","9,267.50","7,995.00",-,-12.25%
6-Mar-20,"9,165.00","9,140.00","9,250.00","9,060.00",1.83K,-0.33%
5-Mar-20,"9,195.00","8,805.00","9,250.00","8,795.00",3.73K,4.97%
4-Mar-20,"8,760.00","8,830.00","8,910.00","8,700.00",1.84K,-0.11%
3-Mar-20,"8,770.00","8,990.00","8,995.00","8,740.00",2.96K,-2.28%
2-Mar-20,"8,975.00","8,645.00","9,030.00","8,540.00",2.16K,4.48%
1-Mar-20,"8,590.00","8,677.50","8,770.00","8,590.00",-,-0.84%
28-Feb-20,"8,663.00","8,825.00","8,905.00","8,430.00",0.63K,-2.55%
27-Feb-20,"8,890.00","8,780.00","8,980.00","8,520.00",3.90K,1.25%
26-Feb-20,"8,780.00","9,385.00","9,395.00","8,595.00",7.64K,-5.79%
25-Feb-20,"9,320.00","9,640.00","9,695.00","9,240.00",4.06K,-2.92%
24-Feb-20,"9,600.00","9,935.00","10,075.00","9,480.00",7.38K,-5.70%
23-Feb-20,"10,180.00","9,882.50","10,195.00","9,797.50",-,4.52%
21-Feb-20,"9,740.00","9,650.00","9,830.00","9,600.00",2.13K,1.30%
20-Feb-20,"9,615.00","9,735.00","9,735.00","9,405.00",3.92K,-5.97%
19-Feb-20,"10,225.00","10,280.00","10,545.00","9,245.00",9.02K,-0.24%
18-Feb-20,"10,250.00","9,980.00","10,365.00","9,505.00",20.88K,5.05%
17-Feb-20,"9,757.50","9,995.00","10,040.00","9,505.00",-,-2.38%
16-Feb-20,"9,995.00","10,335.00","10,335.00","9,930.00",-,-4.76%
14-Feb-20,"10,495.00","10,305.00","10,635.00","10,210.00",8.77K,1.84%
13-Feb-20,"10,305.00","10,505.00","10,670.00","10,160.00",16.24K,-2.09%
12-Feb-20,"10,525.00","10,325.00","10,620.00","10,315.00",13.01K,1.15%
11-Feb-20,"10,405.00","9,930.00","10,570.00","9,790.00",15.83K,4.73%
10-Feb-20,"9,935.00","10,200.00","10,360.00","9,510.00",6.78K,-3.66%
9-Feb-20,"10,312.50","9,875.00","10,337.50","9,850.00",-,4.75%
7-Feb-20,"9,845.00","9,805.00","10,030.00","9,740.00",8.52K,-0.51%
6-Feb-20,"9,895.00","9,800.00","10,010.00","9,685.00",12.01K,0.66%
5-Feb-20,"9,830.00","9,245.00","9,945.00","9,225.00",14.31K,6.21%
4-Feb-20,"9,255.00","9,355.00","9,440.00","9,130.00",8.19K,-1.65%
3-Feb-20,"9,410.00","9,495.00","9,790.00","9,270.00",8.92K,-0.45%
2-Feb-20,"9,452.50","9,475.00","9,540.00","9,392.50",-,1.88%
31-Jan-20,"9,277.60","9,555.00","9,555.00","9,180.00",1.07K,-2.90%
30-Jan-20,"9,555.00","9,335.00","9,570.00","9,160.00",15.04K,1.76%
29-Jan-20,"9,390.00","9,040.00","9,480.00","9,040.00",12.12K,3.64%
28-Jan-20,"9,060.00","8,935.00","9,215.00","8,895.00",15.88K,0.72%
27-Jan-20,"8,995.00","8,595.00","9,020.00","8,575.00",13.13K,3.81%
26-Jan-20,"8,665.00","8,457.50","8,680.00","8,457.50",-,2.00%
24-Jan-20,"8,495.00","8,410.00","8,540.00","8,235.00",9.84K,1.49%
23-Jan-20,"8,370.00","8,665.00","8,705.00","8,290.00",13.85K,-3.57%
